cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
wheat,grain,.034,.365,.0054,5.55,5.63,9,27,2.388105,0.679789
wheat,hay,.041,.014,.0027,5.55,6.39,9,19,14.556676,0.425910
wheat,rye,.020,.068,0.0000,5.55,,9,4,4.859157,0.731871
wheat,toast,.014,0.000,0.0000,5.55,5.54,9,19,17.899975,0.176347
wheat,whole,.020,.014,0.0000,5.55,3.58,9,309,10.499459,0.134422
wheel,bicycle,.056,.122,.0213,5.53,6.33,56,5,0.000000,0.567240
wheel,borrow,.014,0.000,0.0000,5.53,2.26,56,9,18.938677,0.034733
wheel,car,.273,.022,.0552,5.53,6.35,56,274,3.865212,0.241853
wheel,chair,.014,0.000,0.0000,5.53,6.12,56,66,7.872032,0.066350
wheel,circle,.035,0.000,.0237,5.53,5.14,56,60,7.162092,0.093711
wheel,fortune,.084,0.000,0.0000,5.53,3.32,56,25,16.851187,0.072222
wheel,roll,.014,0.000,0.0000,5.53,4.30,56,35,0.000000,0.278399
wheel,round,.119,0.000,.0072,5.53,4.34,56,81,7.162092,0.131504
wheel,spin,.014,.019,.0011,5.53,4.24,56,5,3.006904,0.326155
wheel,tire,.126,.138,.0064,5.53,5.51,56,22,14.493804,0.345392
wheel,turn,.063,0.000,.0036,5.53,3.40,56,233,1.979136,0.501550
wheel,wagon,.021,.250,0.0000,5.53,6.18,56,55,6.328914,0.158360
whip,baby,.014,0.000,.0009,5.35,5.77,19,62,14.731663,0.025179
whip,beat,.122,.028,.0040,5.35,3.67,19,68,0.564530,0.229864
whip,buggy,.014,.014,0.0000,5.35,5.58,19,6,15.892440,0.289845
whip,chain,.177,.034,0.0000,5.35,5.85,19,50,11.645239,0.060147
whip,cook,.014,0.000,.0004,5.35,4.91,19,47,16.019223,0.115871
whip,cream,.156,.034,0.0000,5.35,6.08,19,20,3.540876,0.124738
whip,eggs,.020,0.000,0.0000,5.35,5.79,19,35,19.293473,-0.028352
whip,hit,.048,0.000,.0382,5.35,4.39,19,115,7.300762,0.186333
whip,horse,.027,0.000,.0022,5.35,6.03,19,117,12.748273,0.327736
whip,hurt,.041,0.000,.0309,5.35,3.66,19,37,12.239752,0.276931
whip,lash,.095,.188,0.0000,5.35,,19,6,0.000000,0.295597
whip,leather,.054,0.000,0.0000,5.35,5.71,19,24,17.306128,0.188716
whip,punish,.054,0.000,0.0000,5.35,3.21,19,3,16.451157,0.381863
whiskers,beard,.503,.034,.0335,5.41,5.68,3,26,0.000000,0.278749
whiskers,cat,.170,0.000,.0152,5.41,6.21,3,23,16.849484,0.433621
whiskers,face,.024,0.000,.0620,5.41,5.68,3,371,15.935747,0.261034
whiskers,hair,.067,0.000,.1161,5.41,5.70,3,148,2.305635,0.165816
whiskers,kitten,.018,0.000,.0272,5.41,5.46,3,5,19.425397,0.245117
whiskers,mustache,.055,0.000,.1559,5.41,5.77,3,1,6.267588,0.318602
whiskers,scratch,.024,0.000,0.0000,5.41,5.31,3,9,20.157226,0.113419
whiskers,shave,.073,0.000,.0453,5.41,4.54,3,6,22.341875,0.103119
whiskey,alcohol,.051,0.000,.0770,6.00,6.87,17,13,2.176326,0.877344
whiskey,beer,.051,0.000,.0802,6.00,5.83,17,34,5.141097,0.906979
whiskey,booze,.141,.014,.0102,6.00,6.00,17,4,0.885519,0.268508
whiskey,bottle,.020,0.000,.0027,6.00,6.94,17,76,18.033615,0.315540
whiskey,bourbon,.051,.144,.0011,6.00,5.66,17,8,2.306922,0.643218
whiskey,drink,.081,0.000,.0785,6.00,4.95,17,82,2.512658,0.796821
whiskey,drunk,.121,0.000,.0479,6.00,4.65,17,37,15.100950,0.775137
whiskey,glass,.020,0.000,.0046,6.00,6.31,17,99,14.174144,0.183116
whiskey,liquor,.081,0.000,.0437,6.00,6.26,17,43,0.885519,0.901426
whiskey,rum,.081,.035,.0080,6.00,5.96,17,3,4.728557,0.585165
whiskey,scotch,.040,.135,.0032,6.00,5.71,17,5,2.669828,0.050894
whiskey,shot,.020,0.000,0.0000,6.00,4.57,17,112,13.527773,0.184863
whiskey,sour,.081,0.000,0.0000,6.00,4.54,17,3,7.087022,0.052659
whiskey,wine,.030,0.000,.0154,6.00,6.40,17,72,3.215817,0.771987
whisper,ear,.015,0.000,.0028,4.08,6.26,12,29,21.602005,0.442906
whisper,gossip,.015,0.000,.0031,4.08,,12,13,11.260500,0.176456
whisper,hear,.015,0.000,.0043,4.08,3.90,12,153,17.474880,0.528529
whisper,quiet,.220,0.000,.0445,4.08,3.70,12,76,16.436285,0.501267
whisper,scream,.091,0.000,.0449,4.08,4.16,12,13,5.854253,0.354858
whisper,secret,.106,.050,0.0000,4.08,,12,52,14.914910,0.261109
whisper,shout,.045,.021,.0120,4.08,4.60,12,9,4.686519,0.390050
whisper,silence,.038,0.000,.0002,4.08,3.09,12,52,16.436285,0.536384
whisper,speak,.023,0.000,.0131,4.08,4.15,12,110,5.471597,0.279230
whisper,talk,.061,.032,.0213,4.08,4.18,12,154,5.471597,0.253409
whisper,wind,.015,0.000,0.0000,4.08,5.40,12,63,8.853240,0.136026
whisper,yell,.061,.017,.0709,4.08,4.29,12,9,4.686519,0.276580
whistle,blow,.175,.034,0.0000,5.58,3.88,4,33,7.036406,0.150797
whistle,call,.016,0.000,0.0000,5.58,3.74,4,188,13.346858,0.274950
whistle,dog,.016,0.000,0.0000,5.58,5.75,4,75,13.168811,0.211052
whistle,girl,.024,0.000,.0007,5.58,6.83,4,220,17.915689,0.199860
whistle,mouth,.032,0.000,.0044,5.58,5.47,4,103,11.557888,0.150092
whistle,noise,.071,0.000,.0144,5.58,5.29,4,37,5.754535,0.433519
whistle,sing,.016,0.000,.0374,5.58,4.12,4,34,0.000000,0.267833
whistle,song,.127,0.000,.0147,5.58,5.04,4,70,8.500366,0.185538
whistle,stop,.032,0.000,0.0000,5.58,2.93,4,120,12.584315,0.263096
whistle,train,.016,.045,0.0000,5.58,5.79,4,82,11.714266,0.331664
whistle,tune,.032,0.000,0.0000,5.58,4.60,4,10,14.708694,0.277280
white,black,.655,.557,.0019,4.68,4.66,365,203,1.937155,0.562027
white,clean,.034,.014,.0094,4.68,3.82,365,70,16.660558,0.178609
white,color,.017,.013,.0336,4.68,4.45,365,141,1.864649,0.252538
white,light,.025,0.000,0.0000,4.68,5.39,365,333,4.053556,0.161843
white,paper,.025,.017,0.0000,4.68,5.96,365,157,10.433621,0.100025
white,red,.017,.126,.0041,4.68,4.97,365,197,3.939241,0.322316
white,snow,.034,.314,.0024,4.68,6.05,365,59,8.372334,0.259932
who,me,.090,0.000,.0396,2.28,5.00,2252,1181,14.317827,0.317716
who,owl,.062,0.000,0.0000,2.28,6.09,2252,2,18.838068,0.121889
who,person,.021,0.000,.0022,2.28,6.51,2252,175,9.492890,0.416483
who,question,.042,0.000,.0566,2.28,3.91,2252,257,14.034300,0.258142
who,why,.076,0.000,.0331,2.28,2.63,2252,404,15.391719,0.328948
whole,empty,.014,0.000,.0119,3.58,3.65,309,64,8.006726,0.278589
whole,half,.345,.447,.0181,3.58,3.71,309,275,11.118894,0.267300
whole,lot,.014,0.000,0.0000,3.58,4.43,309,127,9.389319,0.320144
whole,number,.020,0.000,.0008,3.58,3.76,309,472,5.549728,0.213818
whole,one,.014,0.000,.0087,3.58,3.72,309,3292,0.148721,0.553642
whole,part,.182,.142,.0384,3.58,3.05,309,500,3.909411,0.398558
whole,pie,.034,0.000,.0075,3.58,6.09,309,14,11.895133,0.225841
whole,piece,.020,.028,.0514,3.58,3.75,309,129,4.418835,0.237753
whole,portion,.014,.013,.0049,3.58,,309,62,5.908594,0.163405
whole,separate,.014,0.000,.0039,3.58,3.38,309,79,7.708733,0.237549
whole,wheat,.014,.020,0.0000,3.58,5.55,309,9,10.499459,0.134422
why,question,.103,0.000,.0134,2.63,3.91,404,257,15.746792,0.249955
wick,candle,.841,.051,0.0000,5.45,5.37,4,18,19.037828,0.433417
wick,light,.014,0.000,.2439,5.45,5.39,4,333,15.992324,0.175815
wick,stick,.014,0.000,.0488,5.45,6.00,4,39,16.073294,0.096412
wicker,basket,.304,.042,0.0000,5.84,5.93,4,17,18.814675,0.353216
wicker,candle,.095,0.000,0.0000,5.84,5.37,4,18,19.412575,0.281906
wicker,chair,.297,0.000,.0264,5.84,6.12,4,66,17.793911,0.395531
wicker,furniture,.088,0.000,0.0000,5.84,6.83,4,39,14.683425,0.184305
wicker,straw,.034,0.000,.0085,5.84,5.91,4,18,8.745693,0.215797
wicker,table,.014,0.000,.0936,5.84,6.00,4,198,15.846856,0.194074
wicker,wood,.027,0.000,.0123,5.84,5.81,4,55,4.521797,0.107455
widow,black,.115,0.000,.0033,,4.66,26,203,13.808340,0.164209
widow,death,.209,0.000,.0016,,3.86,26,277,18.946930,0.199803
widow,husband,.014,0.000,.0225,,5.45,26,131,15.425433,0.492375
widow,old,.041,0.000,0.0000,,3.41,26,660,19.389239,0.351624
widow,single,.034,0.000,.0027,,,26,172,16.640596,0.130103
widow,spider,.020,0.000,0.0000,,5.95,26,2,18.784634,0.109914
widow,spouse,.014,0.000,.0015,,6.12,26,3,13.365410,0.312400
widow,wife,.027,0.000,.0161,,5.80,26,228,6.138811,0.456717
widow,woman,.122,0.000,.0013,,5.68,26,224,4.819277,0.371517
width,depth,.029,.069,0.0000,,,19,53,9.187967,0.506929
width,fat,.064,0.000,.0117,,4.80,19,60,11.661944,0.040452
width,height,.114,0.000,.0190,,3.85,19,35,6.634864,0.556929
width,length,.464,.285,.0069,,3.75,19,116,4.531921,0.777696
width,measure,.021,0.000,.0257,,3.56,19,91,9.384296,0.502253
width,narrow,.014,0.000,.0217,,3.43,19,63,20.309517,0.193581
width,ruler,.014,0.000,.0036,,6.37,19,3,17.550018,0.303736
width,size,.021,0.000,.0133,,3.50,19,138,7.682970,0.459802
wife,cook,.016,0.000,0.0000,5.80,4.91,228,47,12.136217,0.148818
wife,husband,.677,.885,.0158,5.80,5.45,228,131,2.350381,0.874870
wife,love,.024,0.000,.0126,5.80,3.51,228,232,11.226116,0.349254
wife,mate,.016,.028,.0040,5.80,4.97,228,21,0.290510,0.249757
wife,mother,.031,0.000,.0011,5.80,5.47,228,216,3.943560,0.108926
wife,spouse,.047,.267,.0140,5.80,6.12,228,3,0.290510,0.523024
wife,woman,.047,0.000,.0006,5.80,5.68,228,224,1.319524,0.364067
wiggle,butt,.014,0.000,.0008,3.83,,1,12,19.425774,0.060559
wiggle,dance,.041,0.000,.0026,3.83,4.98,1,90,9.530254,0.060534
wiggle,fat,.014,0.000,0.0000,3.83,4.80,1,60,20.781812,0.067364
wiggle,giggle,.027,0.000,.0008,3.83,4.18,1,1,23.266636,0.232828
wiggle,jerk,.014,0.000,0.0000,3.83,4.53,1,2,12.048193,0.199027
wiggle,move,.075,0.000,0.0000,3.83,3.81,1,171,6.162189,0.130504
wiggle,shake,.122,.014,.0002,3.83,5.10,1,17,2.180245,0.136214
wiggle,snake,.014,0.000,.0129,3.83,6.48,1,44,21.169398,0.168410
wiggle,tail,.027,0.000,0.0000,3.83,6.09,1,24,19.360335,0.153897
wiggle,tickle,.027,0.000,0.0000,3.83,4.69,1,2,21.691033,0.074820
wiggle,toe,.082,0.000,0.0000,3.83,5.96,1,9,22.268243,0.160250
wiggle,walk,.014,0.000,.0024,3.83,4.28,1,100,13.622308,0.164812
wiggle,worm,.163,.042,.0004,3.83,6.16,1,4,11.813628,0.099061
wigwam,hair,.013,0.000,0.0000,6.83,5.70,0,148,19.848359,0.121291
wigwam,hut,.027,0.000,.0011,6.83,5.85,0,13,18.484972,0.314137
wigwam,igloo,.013,0.000,0.0000,6.83,,0,0,22.334889,0.119516
wigwam,indian,.353,0.000,.0006,6.83,6.18,0,52,20.919627,0.275942
wigwam,tent,.040,0.000,.0008,6.83,5.79,0,20,15.956598,0.214888
wigwam,worm,.020,0.000,0.0000,6.83,6.16,0,4,22.955787,0.057204
wild,animal,.071,0.000,.0121,3.72,5.65,56,68,13.362017,0.379250
wild,calm,.048,.040,.0067,3.72,3.56,56,35,18.719581,0.280382
wild,crazy,.127,.068,.0008,3.72,2.20,56,34,19.030944,0.182183
wild,dog,.024,0.000,.0375,3.72,5.75,56,75,16.967846,0.181825
wild,forest,.016,0.000,0.0000,3.72,6.37,56,66,17.708204,0.269623
wild,free,.063,.014,0.0000,3.72,3.24,56,260,18.590471,0.109051
wild,horse,.032,0.000,.0025,3.72,6.03,56,117,15.605006,0.217322
wild,life,.024,0.000,0.0000,3.72,3.88,56,715,11.168442,0.223287
wild,man,.016,0.000,.0013,3.72,6.14,56,1207,14.187416,0.176125
wild,wet,.016,0.000,0.0000,3.72,4.74,56,53,13.851183,0.101520
wild,wolf,.040,.020,0.0000,3.72,,56,6,18.669953,0.354638
wilderness,bear,.041,0.000,0.0000,,5.81,11,57,18.413154,0.126822
wilderness,camping,.061,.033,0.0000,,,11,18,20.860713,0.295880
wilderness,country,.014,0.000,0.0000,,4.54,11,324,8.203109,0.249386
wilderness,deer,.020,0.000,0.0000,,3.96,11,13,18.428764,0.456354
wilderness,desert,.014,0.000,0.0000,,5.90,11,21,10.470327,0.109987
wilderness,forest,.264,.013,.0485,,6.37,11,66,17.708204,0.322277
wilderness,jungle,.020,0.000,.0019,,6.28,11,20,14.996101,0.195133
wilderness,nature,.014,.031,.0057,,,11,191,16.745090,0.192957
wilderness,woods,.095,0.000,.0353,,6.87,11,25,18.776169,0.432126
will,death,.324,0.000,.0077,2.65,3.86,2244,277,8.641026,0.167558
will,desire,.041,.014,.0039,2.65,2.69,2244,79,8.636697,0.327719
will,die,.069,0.000,.0256,2.65,3.54,2244,73,12.927580,0.272171
will,free,.014,.014,0.0000,2.65,3.24,2244,260,13.217548,0.166029
will,money,.041,0.000,.0071,2.65,5.77,2244,265,10.067857,0.176009
will,power,.041,0.000,0.0000,2.65,3.32,2244,342,1.662734,0.156819
will,want,.014,0.000,.0250,2.65,2.95,2244,329,9.600983,0.387597
will,way,.062,.014,0.0000,2.65,2.61,2244,909,7.549221,0.440981
willing,giving,.023,0.000,0.0000,,,69,96,12.403255,0.277151
willing,kind,.015,0.000,.0034,,2.98,69,313,16.428184,0.077891
willing,nice,.015,0.000,.0108,,2.75,69,75,19.934614,0.124057
willing,ready,.045,.041,.0049,,,69,143,19.309865,0.181315
willing,subject,.015,0.000,0.0000,,,69,161,16.046213,0.031505
wimp,baby,.015,0.000,0.0000,,5.77,0,62,14.011882,0.130491
wimp,bully,.023,0.000,.0015,,,0,4,16.088293,0.111639
wimp,chicken,.015,0.000,.0018,,5.79,0,37,0.000000,-0.023421
wimp,coward,.023,.157,0.0000,,,0,7,16.716817,0.084199
wimp,jerk,.015,0.000,.0024,,4.53,0,2,19.083969,0.121321
wimp,loser,.046,0.000,.0002,,,0,1,15.528674,0.035138
wimp,nerd,.131,0.000,.0022,,,0,0,19.083969,0.058823
wimp,small,.054,0.000,.0041,,3.98,0,542,17.752530,0.027010
win,achievement,.020,.020,0.0000,2.88,3.15,55,65,15.094340,0.095131
win,conquer,.014,.118,0.0000,2.88,,55,4,12.434099,0.196075
win,lose,.757,.236,.0005,2.88,2.95,55,58,12.788705,0.260505
win,lottery,.027,.167,0.0000,2.88,4.23,55,1,16.086740,0.103858
win,money,.020,0.000,.0147,2.88,5.77,55,265,9.650926,0.138159
win,victory,.020,.377,0.0000,2.88,2.93,55,61,1.859794,0.518026
wind,air,.074,.027,.0165,5.40,5.67,63,257,0.901029,0.207822
wind,blow,.169,.158,.0037,5.40,3.88,63,33,1.737876,0.701952
wind,breeze,.122,.606,.0046,5.40,5.94,63,14,0.901029,0.523745
wind,cold,.034,0.000,.0104,5.40,4.67,63,171,15.311591,0.275244
wind,cool,.068,0.000,.0187,5.40,3.60,63,62,13.247841,0.214390
wind,dust,.014,.020,0.0000,5.40,6.67,63,70,13.998936,0.305584
wind,fall,.014,0.000,.0008,5.40,3.86,63,147,6.704570,0.191292
wind,free,.014,0.000,0.0000,5.40,3.24,63,260,15.868734,0.070773
wind,hurricane,.020,.182,.0069,5.40,6.52,63,8,7.170052,0.545285
wind,kite,.034,.050,0.0000,5.40,5.88,63,1,17.503938,0.293924
wind,mill,.034,.136,0.0000,5.40,,63,11,10.894670,0.148311
wind,rain,.108,0.000,.0219,5.40,5.77,63,70,3.829789,0.305647
wind,sea,.014,0.000,.0022,5.40,5.82,63,95,9.571027,0.213475
wind,snow,.014,0.000,.0149,5.40,6.05,63,59,4.416844,0.313139
wind,storm,.054,.115,.0114,5.40,4.92,63,26,4.807739,0.654344
wind,surf,.027,0.000,0.0000,5.40,5.23,63,1,15.344719,0.344608
wind,tornado,.014,.160,.0036,5.40,6.40,63,1,7.026962,0.362916
wind,west,.014,0.000,0.0000,5.40,4.03,63,235,13.128528,0.116743
winding,clock,.041,0.000,0.0000,,6.94,9,20,20.780516,0.104321
winding,closing,.020,0.000,0.0000,,,9,28,7.874884,0.128855
winding,curve,.115,0.000,.0011,,4.40,9,45,13.098778,0.192593
winding,lane,.014,0.000,0.0000,,5.07,9,30,20.629616,0.228293
winding,long,.014,0.000,.0051,,3.68,9,755,17.968160,0.240165
winding,mountain,.014,0.000,0.0000,,6.25,9,33,19.823177,0.179304
winding,road,.257,.015,.0151,,5.48,9,197,11.705764,0.354628
winding,round,.027,0.000,.0091,,4.34,9,81,14.934066,0.198653
winding,spin,.014,0.000,0.0000,,4.24,9,5,3.326824,0.125102
winding,stairs,.034,0.000,0.0000,,5.54,9,47,19.022256,0.140364
winding,straight,.014,0.000,.0328,,3.89,9,114,19.614381,0.202635
winding,toy,.034,0.000,0.0000,,5.32,9,4,18.358730,0.013567
winding,wind,.027,0.000,.0028,,5.40,9,63,0.000000,0.125625
window,curtain,.038,.189,0.0000,6.27,6.82,119,13,12.090436,0.436542
window,door,.147,.156,.0012,6.27,5.95,119,312,9.968003,0.438833
window,frame,.013,.014,0.0000,6.27,6.00,119,74,1.893513,0.281909
window,glass,.256,.144,.0099,6.27,6.31,119,99,10.615486,0.417994
window,jump,.013,0.000,.0007,6.27,4.44,119,24,15.922553,0.076554
window,ledge,.013,.152,0.0000,6.27,4.93,119,6,18.208635,0.231391
window,look,.019,0.000,.0070,6.27,3.74,119,399,10.926693,0.244502
window,mirror,.013,0.000,.0026,6.27,5.91,119,27,10.363124,0.142148
window,open,.019,.014,.0269,6.27,3.72,119,319,12.071172,0.372552
window,pane,.179,.833,.0033,6.27,4.95,119,3,0.042260,0.631488
window,see,.013,0.000,.0160,6.27,3.44,119,772,11.652839,0.333290
window,shade,.058,.021,.0030,6.27,4.72,119,28,13.151838,0.188413
window,sill,.128,.682,0.0000,6.27,5.98,119,4,12.215978,0.633821
window,view,.026,.048,.0008,6.27,3.75,119,186,12.693416,0.126230
windshield,car,.336,0.000,0.0000,,6.35,0,274,15.603058,0.620359
windshield,clear,.013,0.000,.0059,,3.51,0,219,19.566791,0.222830
windshield,crack,.026,0.000,0.0000,,5.05,0,21,18.267509,0.076849
windshield,glass,.072,0.000,.0039,,6.31,0,99,17.416445,0.175617
windshield,rain,.046,0.000,0.0000,,5.77,0,70,21.539191,0.212288
windshield,washer,.013,.014,0.0000,,,0,2,20.631744,0.238176
windshield,window,.013,0.000,.0108,,6.27,0,119,17.071255,0.299339
wine,alcohol,.011,0.000,.0168,6.40,6.87,72,13,1.039491,0.683832
wine,beer,.189,.087,.0211,6.40,5.83,72,34,4.004277,0.817437
wine,bottle,.011,.073,.0013,6.40,6.94,72,76,16.897030,0.390088
wine,cellar,.011,.133,0.0000,6.40,6.83,72,26,17.796444,0.161226
wine,champagne,.011,.184,0.0000,6.40,6.12,72,13,3.211954,0.441866
wine,cheese,.061,.061,0.0000,6.40,6.14,72,9,11.568986,0.186012
wine,dine,.089,.055,0.0000,6.40,4.36,72,2,11.458035,0.230171
wine,dinner,.050,0.000,.0042,6.40,5.38,72,91,10.337627,0.277931
wine,drink,.128,.027,.0427,6.40,4.95,72,82,1.375822,0.728811
wine,drunk,.033,.014,.0223,6.40,4.65,72,37,13.964140,0.659918
wine,glass,.039,0.000,.0048,6.40,6.31,72,99,11.634401,0.273883
wine,grape,.056,.103,0.0000,6.40,5.85,72,3,14.507682,0.169966
wine,list,.011,0.000,0.0000,6.40,4.93,72,133,15.170823,0.034939
wine,red,.072,0.000,.0062,6.40,4.97,72,197,1.505759,0.095830
wine,rose,.011,0.000,.0073,6.40,5.86,72,86,1.391866,0.188126
wine,sweet,.011,0.000,0.0000,6.40,4.53,72,70,9.090331,0.253426
wine,vinegar,.011,.055,0.0000,6.40,6.22,72,9,12.466963,0.204253
wine,white,.028,0.000,.0092,6.40,4.68,72,365,5.445022,0.103208
wings,angel,.034,.041,0.0000,5.82,3.41,27,18,15.684552,0.060957
wings,bird,.476,.035,.0243,5.82,5.77,27,31,18.724488,0.724904
wings,buffalo,.020,.095,0.0000,5.82,6.53,27,16,22.768152,0.071481
wings,chicken,.088,.076,.0003,5.82,5.79,27,37,20.964361,0.194329
wings,eagle,.014,0.000,.0243,5.82,5.63,27,5,5.305349,0.642883
wings,feather,.027,.019,.0257,5.82,6.63,27,6,15.702778,0.456801
wings,fly,.231,.010,.1019,5.82,5.14,27,33,11.510394,0.815099
wings,free,.014,0.000,0.0000,5.82,3.24,27,260,20.385282,0.065338
winner,best,.021,0.000,.0016,4.08,2.67,8,351,12.398334,0.268672
winner,champion,.029,.448,.0005,4.08,,8,23,10.949904,0.484755
winner,circle,.036,0.000,0.0000,4.08,5.14,8,60,15.422579,0.036456
winner,first,.100,0.000,.0003,4.08,3.07,8,1360,13.673344,0.228887
winner,loser,.600,.508,.0008,4.08,,8,1,9.159103,0.518843
winner,race,.043,0.000,0.0000,4.08,4.46,8,103,16.325998,0.483408
winner,ribbon,.014,.030,0.0000,4.08,6.30,8,12,16.977352,0.105779
winner,success,.029,0.000,0.0000,4.08,2.88,8,93,0.000000,0.223719
winner,victory,.014,.041,0.0000,4.08,2.93,8,61,17.606254,0.255588
winter,cold,.277,.022,.0402,5.83,4.67,83,171,11.610626,0.567110
winter,snow,.202,.026,.0091,5.83,6.05,83,59,18.550811,0.599656
winter,spring,.043,.021,.0190,5.83,5.12,83,127,3.618587,0.715832
winter,summer,.372,.396,.0103,5.83,4.68,83,134,3.527623,0.823957
wipe,ass,.046,0.000,0.0000,,6.03,10,5,18.454951,0.166597
wipe,baby,.033,0.000,0.0000,,5.77,10,62,16.897886,0.143848
wipe,butt,.026,0.000,.0048,,,10,12,18.454951,0.147794
wipe,clean,.303,0.000,.0101,,3.82,10,70,16.996108,0.365011
wipe,cloth,.020,.012,.0022,,5.76,10,40,18.493860,0.127656
wipe,dirty,.013,0.000,.1609,,4.08,10,36,18.691589,0.329597
wipe,mouth,.013,0.000,.0135,,5.47,10,103,15.487068,0.219803
wipe,napkin,.020,.148,0.0000,,5.29,10,3,24.069127,0.229425
wipe,nose,.086,0.000,.0036,,6.26,10,60,19.261885,0.285593
wipe,out,.013,0.000,.0002,,2.40,10,2096,13.901052,0.395641
wipe,paper,.013,0.000,.0097,,5.96,10,157,15.016819,0.151990
wipe,rub,.013,0.000,.0007,,,10,6,0.000000,0.261900
wipe,smear,.033,.044,0.0000,,3.51,10,2,3.277324,0.265007
wipe,spill,.013,.020,0.0000,,4.49,10,1,15.072044,0.233473
wipe,table,.026,0.000,.0009,,6.00,10,198,17.431624,0.230820
wipe,tears,.013,0.000,0.0000,,4.69,10,34,21.974641,0.368196
wipe,tissue,.026,0.000,0.0000,,,10,41,19.045442,0.054072
wipe,wash,.020,0.000,.0032,,4.20,10,37,16.012297,0.395210
wipe,window,.020,0.000,.0003,,6.27,10,119,20.943724,0.158863
wipe,windshield,.026,0.000,0.0000,,,10,0,24.337414,0.151405
wire,braces,.021,0.000,0.0000,5.81,,42,4,12.359870,0.049389
wire,cocaine,.014,0.000,0.0000,5.81,,42,1,16.325731,0.007864
wire,copper,.028,.048,0.0000,5.81,4.98,42,13,16.823688,0.340640
wire,cord,.035,.067,.0067,5.81,6.93,42,6,6.598178,0.078169
wire,cut,.021,0.000,.0008,5.81,4.15,42,192,10.517459,0.034898
wire,electric,.071,.021,.0019,5.81,,42,68,13.116302,0.745331
wire,fence,.057,.055,0.0000,5.81,5.85,42,30,11.288211,0.167825
wire,fire,.014,0.000,0.0000,5.81,6.13,42,187,8.974324,0.048812
wire,hanger,.028,.021,0.0000,5.81,6.43,42,1,13.650945,0.145804
wire,high,.021,0.000,.0014,5.81,3.62,42,497,9.240863,0.083629
wire,live,.050,0.000,0.0000,5.81,4.32,42,177,11.835720,0.028285
wire,money,.014,0.000,.0006,5.81,5.77,42,265,13.725517,0.019243
wire,plug,.014,.021,.0029,5.81,6.00,42,23,12.198692,0.415534
wire,radio,.021,0.000,0.0000,5.81,6.45,42,120,12.329848,0.080720
wire,sharp,.014,0.000,0.0000,5.81,4.12,42,72,12.647661,0.074010
wire,string,.021,.016,0.0000,5.81,5.40,42,19,1.659762,0.121999
wire,tap,.028,0.000,0.0000,5.81,4.95,42,18,11.190314,0.122482
wire,telephone,.206,.014,.0063,5.81,6.15,42,76,3.270796,0.174365
wire,thin,.021,0.000,0.0000,5.81,3.82,42,92,18.435219,0.190946
wisdom,age,.035,.015,.0017,3.13,4.14,44,227,11.313497,0.183956
wisdom,genius,.014,0.000,.0027,3.13,2.76,44,23,8.386377,0.393715
wisdom,knowledge,.140,.115,.0057,3.13,1.56,44,145,4.763379,0.323879
wisdom,man,.014,0.000,.0021,3.13,6.14,44,1207,13.864434,0.230827
wisdom,movie,.021,0.000,0.0000,3.13,5.85,44,29,14.206362,0.006515
wisdom,old,.063,0.000,.0189,3.13,3.41,44,660,14.181179,0.219733
wisdom,owl,.021,0.000,.0067,3.13,6.09,44,2,19.683877,0.124102
wisdom,smart,.210,0.000,.1350,3.13,3.00,44,21,13.542428,0.028675
wisdom,strength,.021,0.000,.0020,3.13,2.90,44,136,9.927135,0.215611
wisdom,stupid,.021,0.000,.0403,3.13,3.39,44,24,19.029858,0.129893
wisdom,tooth,.056,0.000,0.0000,3.13,6.15,44,20,17.575928,0.147266
wisdom,truth,.021,.021,0.0000,3.13,2.72,44,126,11.556418,0.377119
wisdom,wise,.049,0.000,.0046,3.13,2.61,44,36,11.678423,0.410757
wise,knowledge,.030,0.000,.0105,2.61,1.56,36,145,12.006964,0.241626
wise,old,.106,.014,.0162,2.61,3.41,36,660,14.407976,0.241653
wise,owl,.136,.047,0.0000,2.61,6.09,36,2,17.985935,0.190798
wise,sage,.023,.095,0.0000,2.61,,36,2,18.411120,0.125754
wise,smart,.432,.013,.0617,2.61,3.00,36,21,20.786131,0.187516
wish,birthday,.039,0.000,0.0000,2.66,4.47,110,18,18.340884,0.293033
wish,bone,.079,0.000,0.0000,2.66,5.75,110,33,15.841584,0.039523
wish,desire,.039,.027,.0227,2.66,2.69,110,79,0.294943,0.365017
wish,dream,.165,.014,.0148,2.66,3.03,110,64,3.058188,0.348794
wish,hope,.213,.068,.0005,2.66,1.18,110,178,0.294943,0.471425
wish,luck,.024,0.000,0.0000,2.66,2.18,110,47,15.663670,0.222797
wish,pray,.031,0.000,.0117,2.66,3.63,110,12,9.445100,0.261315
wish,star,.126,.045,0.0000,2.66,5.59,110,25,15.235774,0.042563
wish,think,.031,0.000,0.0000,2.66,3.38,110,433,0.710543,0.447222
wish,true,.016,0.000,0.0000,2.66,2.65,110,231,13.904531,0.288224
wish,want,.071,.028,.0355,2.66,2.95,110,329,0.000000,0.387449
wish,wash,.016,0.000,0.0000,2.66,4.20,110,37,13.053297,0.108956
wish,well,.039,0.000,0.0000,2.66,4.57,110,897,9.549001,0.432706
wit,charm,.095,.048,0.0000,2.35,4.20,20,26,13.470009,0.312179
