"date","time","subject","trialcode","trialnum","latency","response","partno"
40412,"13:33","1","real70",103,2597,"8","4041213:331"
40412,"13:33","1","real10",104,2815,"3","4041213:331"
40412,"13:33","1","confidence",105,3360,"7","4041213:331"
40412,"13:33","1","real28",106,4346,"8","4041213:331"
40412,"13:33","1","real27",107,3700,"7","4041213:331"
40412,"13:33","1","real84",108,3017,"4","4041213:331"
40412,"13:33","1","real87",109,2186,"8","4041213:331"
40412,"13:33","1","confidence",110,1365,"5","4041213:331"
40412,"13:33","1","real2",111,6985,"6","4041213:331"
40412,"13:33","1","real3",112,6439,"2","4041213:331"
40412,"13:33","1","real21",113,6387,"4","4041213:331"
40412,"13:33","1","real23",114,2298,"9","4041213:331"
40412,"13:33","1","confidence",115,2304,"9","4041213:331"
40412,"13:33","1","real96",116,12334,"4","4041213:331"
40412,"13:33","1","real46",117,3608,"8","4041213:331"
40412,"13:33","1","real47",118,5904,"6","4041213:331"
40412,"13:33","1","real85",119,2243,"8","4041213:331"
40412,"13:33","1","confidence",120,1659,"6","4041213:331"
40412,"13:33","1","followup1",1,30674,"1","4041213:331"
40412,"13:33","1","followup2",2,28308,"1","4041213:331"
40212,"10:50","456+456","old",1,1327,"gf,dlgfkld","4021210:50456+456"
40212,"10:50","456+456","article",2,979,"fjdksfjdksl","4021210:50456+456"
40212,"10:50","456+456","lost",3,1534,"fjdksfjkds","4021210:50456+456"
40212,"10:50","456+456","prac8",1,872,"4","4021210:50456+456"
40212,"10:50","456+456","prac4",2,1181,"5","4021210:50456+456"
40212,"10:50","456+456","prac2",3,2048,"3","4021210:50456+456"
40212,"10:50","456+456","prac5",4,573,"4","4021210:50456+456"
40212,"10:50","456+456","prac6",5,702,"0","4021210:50456+456"
40212,"10:50","456+456","real33",1,646,"5","4021210:50456+456"
40212,"10:50","456+456","real35",2,421,"4","4021210:50456+456"
40212,"10:50","456+456","real79",3,326,"2","4021210:50456+456"
40212,"10:50","456+456","real18",4,244,"5","4021210:50456+456"
40212,"10:50","456+456","confidence",5,1267,"3","4021210:50456+456"
40212,"10:50","456+456","real24",6,2295,"0","4021210:50456+456"
40212,"10:50","456+456","followup1",1,572,"3","4021210:50456+456"
40212,"10:50","456+456","followup2",2,429,"3","4021210:50456+456"
40412,"09:04","3","old",1,7988,"grandma","4041209:043"
40412,"09:04","3","lost",2,5478,"found","4041209:043"
40412,"09:04","3","article",3,5956,"newspaper","4041209:043"
40412,"09:04","3","prac4",1,11674,"4","4041209:043"
40412,"09:04","3","prac8",2,3080,"8","4041209:043"
40412,"09:04","3","prac6",3,3950,"8","4041209:043"
40412,"09:04","3","prac3",4,4189,"2","4041209:043"
40412,"09:04","3","prac1",5,2830,"3","4041209:043"
40412,"09:04","3","prac2",6,3264,"9","4041209:043"
40412,"09:04","3","prac5",7,2283,"2","4041209:043"
40412,"09:04","3","prac7",8,2062,"2","4041209:043"
40412,"09:04","3","real33",1,4836,"6","4041209:043"
40412,"09:04","3","real35",2,2718,"5","4041209:043"
40412,"09:04","3","real79",3,3051,"3","4041209:043"
40412,"09:04","3","real18",4,2571,"7","4041209:043"
40412,"09:04","3","confidence",5,7521,"7","4041209:043"
40412,"09:04","3","real24",6,9429,"4","4041209:043"
40412,"09:04","3","real54",7,3085,"6","4041209:043"
40412,"09:04","3","real48",8,2405,"5","4041209:043"
40412,"09:04","3","real6",9,1761,"9","4041209:043"
40412,"09:04","3","confidence",10,2899,"9","4041209:043"
40412,"09:04","3","real7",11,2605,"6","4041209:043"
40412,"09:04","3","real68",12,4057,"5","4041209:043"
40412,"09:04","3","real38",13,2711,"7","4041209:043"
40412,"09:04","3","real58",14,2393,"8","4041209:043"
40412,"09:04","3","confidence",15,1033,"7","4041209:043"
40412,"09:04","3","real86",16,4175,"6","4041209:043"
40412,"09:04","3","real17",17,7012,"6","4041209:043"
40412,"09:04","3","real71",18,2137,"8","4041209:043"
40412,"09:04","3","real66",19,2479,"6","4041209:043"
40412,"09:04","3","confidence",20,2515,"6","4041209:043"
40412,"09:04","3","real19",21,2415,"9","4041209:043"
40412,"09:04","3","real67",22,3029,"8","4041209:043"
40412,"09:04","3","real32",23,2208,"6","4041209:043"
40412,"09:04","3","real43",24,3005,"7","4041209:043"
40412,"09:04","3","confidence",25,2253,"6","4041209:043"
40412,"09:04","3","real93",26,4707,"8","4041209:043"
40412,"09:04","3","real15",27,4373,"6","4041209:043"
40412,"09:04","3","real16",28,4064,"5","4041209:043"
40412,"09:04","3","real61",29,4365,"9","4041209:043"
40412,"09:04","3","confidence",30,1849,"9","4041209:043"
40412,"09:04","3","real44",31,6453,"8","4041209:043"
40412,"09:04","3","real88",32,2625,"7","4041209:043"
40412,"09:04","3","real69",33,2075,"8","4041209:043"
40412,"09:04","3","real34",34,2782,"9","4041209:043"
40412,"09:04","3","confidence",35,1303,"9","4041209:043"
40412,"09:04","3","real13",36,2398,"5","4041209:043"
40412,"09:04","3","real56",37,2345,"8","4041209:043"
40412,"09:04","3","real80",38,2314,"7","4041209:043"
40412,"09:04","3","real36",39,2333,"4","4041209:043"
40412,"09:04","3","confidence",40,836,"5","4041209:043"
40412,"09:04","3","real62",41,5025,"6","4041209:043"
40412,"09:04","3","real75",42,3904,"9","4041209:043"
40412,"09:04","3","real39",43,3717,"5","4041209:043"
40412,"09:04","3","real26",44,5652,"6","4041209:043"
40412,"09:04","3","confidence",45,1917,"5","4041209:043"
40412,"09:04","3","real37",46,2352,"5","4041209:043"
40412,"09:04","3","real90",47,4265,"4","4041209:043"
40412,"09:04","3","real72",48,2070,"7","4041209:043"
40412,"09:04","3","real30",49,4271,"8","4041209:043"
40412,"09:04","3","confidence",50,2079,"8","4041209:043"
40412,"09:04","3","real77",51,3114,"8","4041209:043"
40412,"09:04","3","real59",52,2679,"3","4041209:043"
40412,"09:04","3","real73",53,1908,"9","4041209:043"
40412,"09:04","3","real89",54,1884,"9","4041209:043"
40412,"09:04","3","confidence",55,870,"9","4041209:043"
40412,"09:04","3","real82",56,5563,"4","4041209:043"
40412,"09:04","3","real94",57,3705,"4","4041209:043"
40412,"09:04","3","real64",58,4861,"7","4041209:043"
40412,"09:04","3","real20",59,6117,"6","4041209:043"
40412,"09:04","3","confidence",60,1773,"4","4041209:043"
40412,"09:04","3","real5",61,3929,"9","4041209:043"
40412,"09:04","3","real40",62,2924,"9","4041209:043"
40412,"09:04","3","real22",63,5872,"5","4041209:043"
40412,"09:04","3","real25",64,2677,"4","4041209:043"
40412,"09:04","3","confidence",65,4074,"7","4041209:043"
40412,"09:04","3","real9",66,3906,"8","4041209:043"
40412,"09:04","3","real53",67,2462,"2","4041209:043"
40412,"09:04","3","real60",68,2656,"9","4041209:043"
40412,"09:04","3","real92",69,1359,"9","4041209:043"
40412,"09:04","3","confidence",70,3239,"8","4041209:043"
40412,"09:04","3","real91",71,2613,"2","4041209:043"
40412,"09:04","3","real8",72,3668,"7","4041209:043"
40412,"09:04","3","real4",73,3336,"9","4041209:043"
40412,"09:04","3","real49",74,4481,"9","4041209:043"
40412,"09:04","3","confidence",75,1437,"8","4041209:043"
40412,"09:04","3","real31",76,4142,"4","4041209:043"
40412,"09:04","3","real55",77,2251,"8","4041209:043"
40412,"09:04","3","real14",78,2641,"6","4041209:043"
40412,"09:04","3","real42",79,2373,"3","4041209:043"
40412,"09:04","3","confidence",80,3444,"7","4041209:043"
40412,"09:04","3","real50",81,2829,"8","4041209:043"
40412,"09:04","3","real12",82,2599,"7","4041209:043"
40412,"09:04","3","real11",83,2787,"3","4041209:043"
40412,"09:04","3","real65",84,4221,"7","4041209:043"
40412,"09:04","3","confidence",85,4051,"6","4041209:043"
40412,"09:04","3","real95",86,2837,"8","4041209:043"
40412,"09:04","3","real52",87,5762,"6","4041209:043"
40412,"09:04","3","real78",88,4953,"5","4041209:043"
40412,"09:04","3","real81",89,1899,"9","4041209:043"
40412,"09:04","3","confidence",90,1104,"9","4041209:043"
40412,"09:04","3","real76",91,3598,"6","4041209:043"
40412,"09:04","3","real45",92,4820,"4","4041209:043"
40412,"09:04","3","real29",93,3588,"9","4041209:043"
40412,"09:04","3","real83",94,560,"8","4041209:043"
40412,"09:04","3","confidence",95,1879,"8","4041209:043"
40412,"09:04","3","real51",96,7977,"3","4041209:043"
40412,"09:04","3","real74",97,2152,"7","4041209:043"
40412,"09:04","3","real1",98,3896,"4","4041209:043"
40412,"09:04","3","real63",99,5269,"4","4041209:043"
40412,"09:04","3","confidence",100,1065,"5","4041209:043"
40412,"09:04","3","real41",101,3142,"9","4041209:043"
40412,"09:04","3","real57",102,3033,"8","4041209:043"
40412,"09:04","3","real70",103,3294,"6","4041209:043"
40412,"09:04","3","real10",104,4119,"2","4041209:043"
40412,"09:04","3","confidence",105,3791,"9","4041209:043"
40412,"09:04","3","real28",106,5166,"9","4041209:043"
40412,"09:04","3","real27",107,3972,"5","4041209:043"
40412,"09:04","3","real84",108,4622,"6","4041209:043"
40412,"09:04","3","real87",109,3437,"10","4041209:043"
40412,"09:04","3","confidence",110,1515,"9","4041209:043"
40412,"09:04","3","real2",111,10241,"6","4041209:043"
40412,"09:04","3","real3",112,4903,"6","4041209:043"
40412,"09:04","3","real21",113,2894,"10","4041209:043"
40412,"09:04","3","real23",114,4614,"10","4041209:043"
40412,"09:04","3","confidence",115,2269,"10","4041209:043"
40412,"09:04","3","real96",116,3469,"1","4041209:043"
40412,"09:04","3","real46",117,2097,"10","4041209:043"
40412,"09:04","3","real47",118,3694,"9","4041209:043"
40412,"09:04","3","real85",119,2000,"9","4041209:043"
40412,"09:04","3","confidence",120,2091,"6","4041209:043"
40412,"09:04","3","followup2",1,20958,"1","4041209:043"
40412,"09:04","3","followup1",2,22828,"3","4041209:043"
40312,"10:30","43","article",1,12637,"Newspaper","4031210:3043"
40312,"10:30","43","lost",2,18621,"Television","4031210:3043"
40312,"10:30","43","old",3,7888,"Person","4031210:3043"
40312,"10:30","43","prac1",1,9886,"10","4031210:3043"
40312,"10:30","43","prac8",2,2942,"10","4031210:3043"
40312,"10:30","43","prac3",3,7882,"9","4031210:3043"
40312,"10:30","43","prac6",4,1627,"10","4031210:3043"
40312,"10:30","43","prac2",5,2078,"10","4031210:3043"
40312,"10:30","43","prac4",6,4861,"9","4031210:3043"
40312,"10:30","43","prac7",7,3786,"9","4031210:3043"
40312,"10:30","43","prac5",8,3940,"9","4031210:3043"
40312,"10:30","43","real33",1,6301,"10","4031210:3043"
40312,"10:30","43","real35",2,8663,"9","4031210:3043"
40312,"10:30","43","real79",3,3057,"10","4031210:3043"
40312,"10:30","43","real18",4,7584,"9","4031210:3043"
40312,"10:30","43","confidence",5,11710,"9","4031210:3043"
40312,"10:30","43","real24",6,3619,"10","4031210:3043"
40312,"10:30","43","real54",7,10972,"9","4031210:3043"
40312,"10:30","43","real48",8,9463,"9","4031210:3043"
40312,"10:30","43","real6",9,3192,"10","4031210:3043"
40312,"10:30","43","confidence",10,5137,"10","4031210:3043"
40312,"10:30","43","real7",11,9196,"7","4031210:3043"
40312,"10:30","43","real68",12,4591,"8","4031210:3043"
40312,"10:30","43","real38",13,4240,"10","4031210:3043"
40312,"10:30","43","real58",14,5278,"10","4031210:3043"
40312,"10:30","43","confidence",15,2610,"10","4031210:3043"
40312,"10:30","43","real86",16,3708,"9","4031210:3043"
40312,"10:30","43","real17",17,4321,"8","4031210:3043"
40312,"10:30","43","real71",18,2916,"10","4031210:3043"
40312,"10:30","43","real66",19,3417,"10","4031210:3043"
40312,"10:30","43","confidence",20,3674,"10","4031210:3043"
40312,"10:30","43","real19",21,2536,"10","4031210:3043"
40312,"10:30","43","real67",22,4572,"10","4031210:3043"
40312,"10:30","43","real32",23,5589,"9","4031210:3043"
40312,"10:30","43","real43",24,4220,"8","4031210:3043"
40312,"10:30","43","confidence",25,5483,"10","4031210:3043"
40312,"10:30","43","real93",26,9591,"9","4031210:3043"
40312,"10:30","43","real15",27,4571,"9","4031210:3043"
40312,"10:30","43","real16",28,10756,"10","4031210:3043"
40312,"10:30","43","real61",29,2064,"10","4031210:3043"
40312,"10:30","43","confidence",30,2281,"10","4031210:3043"
40312,"10:30","43","real44",31,5000,"8","4031210:3043"
40312,"10:30","43","real88",32,9008,"10","4031210:3043"
40312,"10:30","43","real69",33,4212,"9","4031210:3043"
40312,"10:30","43","real34",34,11427,"10","4031210:3043"
40312,"10:30","43","confidence",35,900,"10","4031210:3043"
40312,"10:30","43","real13",36,6235,"9","4031210:3043"
40312,"10:30","43","real56",37,8753,"10","4031210:3043"
40312,"10:30","43","real80",38,2279,"10","4031210:3043"
40312,"10:30","43","real36",39,8686,"8","4031210:3043"
40312,"10:30","43","confidence",40,3487,"9","4031210:3043"
40312,"10:30","43","real62",41,4620,"10","4031210:3043"
40312,"10:30","43","real75",42,5292,"10","4031210:3043"
40312,"10:30","43","real39",43,3232,"10","4031210:3043"
40312,"10:30","43","real26",44,4464,"10","4031210:3043"
40312,"10:30","43","confidence",45,2238,"10","4031210:3043"
40312,"10:30","43","real37",46,8870,"10","4031210:3043"
40312,"10:30","43","real90",47,4095,"9","4031210:3043"
40312,"10:30","43","real72",48,6052,"9","4031210:3043"
40312,"10:30","43","real30",49,5833,"9","4031210:3043"
40312,"10:30","43","confidence",50,2047,"10","4031210:3043"
40312,"10:30","43","real77",51,2120,"10","4031210:3043"
40312,"10:30","43","real59",52,4741,"10","4031210:3043"
40312,"10:30","43","real73",53,3759,"10","4031210:3043"
40312,"10:30","43","real89",54,4810,"9","4031210:3043"
40312,"10:30","43","confidence",55,2089,"10","4031210:3043"
40312,"10:30","43","real82",56,7808,"10","4031210:3043"
40312,"10:30","43","real94",57,2804,"10","4031210:3043"
40312,"10:30","43","real64",58,2726,"10","4031210:3043"
40312,"10:30","43","real20",59,14042,"10","4031210:3043"
40312,"10:30","43","confidence",60,1672,"10","4031210:3043"
40312,"10:30","43","real5",61,2416,"10","4031210:3043"
40312,"10:30","43","real40",62,3841,"9","4031210:3043"
40312,"10:30","43","real22",63,4248,"9","4031210:3043"
40312,"10:30","43","real25",64,2511,"10","4031210:3043"
40312,"10:30","43","confidence",65,1541,"10","4031210:3043"
40312,"10:30","43","real9",66,2778,"10","4031210:3043"
40312,"10:30","43","real53",67,5981,"9","4031210:3043"
40312,"10:30","43","real60",68,6436,"9","4031210:3043"
40312,"10:30","43","real92",69,2737,"10","4031210:3043"
40312,"10:30","43","confidence",70,1230,"10","4031210:3043"
40312,"10:30","43","real91",71,15048,"8","4031210:3043"
40312,"10:30","43","real8",72,8699,"8","4031210:3043"
40312,"10:30","43","real4",73,2316,"10","4031210:3043"
40312,"10:30","43","real49",74,2146,"10","4031210:3043"
40312,"10:30","43","confidence",75,1198,"10","4031210:3043"
40312,"10:30","43","real31",76,4842,"9","4031210:3043"
40312,"10:30","43","real55",77,2976,"10","4031210:3043"
40312,"10:30","43","real14",78,4803,"9","4031210:3043"
40312,"10:30","43","real42",79,4203,"9","4031210:3043"
40312,"10:30","43","confidence",80,1731,"10","4031210:3043"
40312,"10:30","43","real50",81,4665,"10","4031210:3043"
40312,"10:30","43","real12",82,4151,"10","4031210:3043"
40312,"10:30","43","real11",83,3042,"10","4031210:3043"
40312,"10:30","43","real65",84,5633,"9","4031210:3043"
40312,"10:30","43","confidence",85,1951,"10","4031210:3043"
40312,"10:30","43","real95",86,2083,"10","4031210:3043"
40312,"10:30","43","real52",87,2243,"10","4031210:3043"
40312,"10:30","43","real78",88,4659,"8","4031210:3043"
40312,"10:30","43","real81",89,14449,"10","4031210:3043"
40312,"10:30","43","confidence",90,821,"10","4031210:3043"
40312,"10:30","43","real76",91,13896,"7","4031210:3043"
40312,"10:30","43","real45",92,3988,"9","4031210:3043"
40312,"10:30","43","real29",93,4524,"9","4031210:3043"
40312,"10:30","43","real83",94,5151,"10","4031210:3043"
40312,"10:30","43","confidence",95,1273,"10","4031210:3043"
40312,"10:30","43","real51",96,8873,"9","4031210:3043"
40312,"10:30","43","real74",97,2523,"9","4031210:3043"
40312,"10:30","43","real1",98,2664,"10","4031210:3043"
40312,"10:30","43","real63",99,5151,"10","4031210:3043"
40312,"10:30","43","confidence",100,1513,"10","4031210:3043"
40312,"10:30","43","real41",101,7784,"9","4031210:3043"
40312,"10:30","43","real57",102,2885,"10","4031210:3043"
40312,"10:30","43","real70",103,15771,"9","4031210:3043"
40312,"10:30","43","real10",104,12577,"5","4031210:3043"
40312,"10:30","43","confidence",105,3587,"10","4031210:3043"
40312,"10:30","43","real28",106,4012,"8","4031210:3043"
40312,"10:30","43","real27",107,5997,"9","4031210:3043"
40312,"10:30","43","real84",108,2027,"10","4031210:3043"
40312,"10:30","43","real87",109,4517,"9","4031210:3043"
40312,"10:30","43","confidence",110,1665,"10","4031210:3043"
40312,"10:30","43","real2",111,9257,"7","4031210:3043"
40312,"10:30","43","real3",112,16026,"6","4031210:3043"
40312,"10:30","43","real21",113,10943,"8","4031210:3043"
40312,"10:30","43","real23",114,2611,"10","4031210:3043"
40312,"10:30","43","confidence",115,925,"10","4031210:3043"
40312,"10:30","43","real96",116,4531,"7","4031210:3043"
40312,"10:30","43","real46",117,1895,"9","4031210:3043"
40312,"10:30","43","real47",118,2038,"10","4031210:3043"
40312,"10:30","43","real85",119,3054,"10","4031210:3043"
40312,"10:30","43","confidence",120,1086,"10","4031210:3043"
40312,"10:30","43","followup2",1,26208,"1","4031210:3043"
40312,"10:30","43","followup1",2,19619,"3","4031210:3043"
40912,"11:45","4","article",1,13269,"news","4091211:454"
40912,"11:45","4","old",2,7658,"people","4091211:454"
40912,"11:45","4","lost",3,7973,"found","4091211:454"
40912,"11:45","4","prac4",1,12654,"5","4091211:454"
40912,"11:45","4","prac3",2,7963,"7","4091211:454"
40912,"11:45","4","prac7",3,5993,"2","4091211:454"
40912,"11:45","4","prac6",4,9207,"9","4091211:454"
40912,"11:45","4","prac8",5,9306,"4","4091211:454"
40912,"11:45","4","prac1",6,5177,"4","4091211:454"
40912,"11:45","4","prac2",7,3417,"9","4091211:454"
40912,"11:45","4","prac5",8,3521,"8","4091211:454"
40912,"11:45","4","real33",1,12648,"6","4091211:454"
40912,"11:45","4","real35",2,11805,"7","4091211:454"
40912,"11:45","4","real79",3,15765,"8","4091211:454"
40912,"11:45","4","real18",4,3803,"9","4091211:454"
40912,"11:45","4","confidence",5,9435,"8","4091211:454"
40912,"11:45","4","real24",6,6876,"7","4091211:454"
40912,"11:45","4","real54",7,17134,"10","4091211:454"
40912,"11:45","4","real48",8,4843,"9","4091211:454"
40912,"11:45","4","real6",9,3937,"10","4091211:454"
40912,"11:45","4","confidence",10,6027,"9","4091211:454"
40912,"11:45","4","real7",11,4600,"8","4091211:454"
40912,"11:45","4","real68",12,8064,"8","4091211:454"
40912,"11:45","4","real38",13,3145,"9","4091211:454"
40912,"11:45","4","real58",14,4317,"8","4091211:454"
40912,"11:45","4","confidence",15,6392,"8","4091211:454"
40912,"11:45","4","real86",16,3582,"8","4091211:454"
40912,"11:45","4","real17",17,3368,"9","4091211:454"
40912,"11:45","4","real71",18,3498,"10","4091211:454"
